,R_Optimal,R_Output,R_model,inp_config,out_config
457,4.902154650976584,11.368521234097036,12.454278945922852,[ 4. 14. 11. 10.  2. 13.  3.  5. 12.  9.  8.  7.  1.  6.  0.],"[3, 12, 5, 9, 0, 10, 13, 4, 2, 6, 8, 11, 14, 1, 7]"
458,4.400286474564345,8.539501847314213,10.707136154174805,[12.  7.  5.  6.  8.  9. 14.  2. 10.  1. 11.  4.  3. 13.  0.],"[2, 14, 9, 8, 6, 10, 0, 5, 12, 7, 1, 11, 4, 3, 13]"
459,4.688517529580713,11.1940855873547,13.070676803588867,[10. 13.  8. 11.  1.  6. 14.  2.  5.  3. 12.  7.  4.  9.  0.],"[1, 5, 6, 13, 14, 10, 2, 3, 12, 11, 9, 8, 4, 7, 0]"
460,4.4589517026135415,11.17032168625137,10.74321460723877,[14. 13.  8.  6.  3.  7.  2.  9. 12. 11.  4.  1.  5. 10.  0.],"[14, 8, 5, 1, 4, 12, 9, 0, 13, 11, 7, 10, 2, 3, 6]"
461,4.361952013745591,8.28466200667299,9.692817687988281,[11.  7. 13.  8.  9. 10.  1.  6.  3.  4.  5. 12. 14.  2.  0.],"[14, 11, 7, 12, 2, 0, 1, 8, 13, 9, 10, 5, 6, 3, 4]"
462,3.9527490535109884,11.067475498113348,12.130622863769531,[ 4.  3.  2. 10. 11. 13.  7.  5.  1.  8.  6. 14.  9. 12.  0.],"[3, 2, 5, 7, 10, 13, 4, 0, 1, 11, 14, 6, 9, 12, 8]"
463,4.268696267487698,12.37419710894928,11.72337532043457,[13. 10.  2.  6.  7. 14.  4.  5.  3.  1.  9. 11. 12.  8.  0.],"[10, 2, 12, 1, 0, 11, 7, 6, 8, 3, 14, 13, 9, 5, 4]"
464,4.108954392412961,8.346980349853856,10.410944938659668,[ 5.  1.  6.  2. 14.  3.  8. 11. 10.  7.  4.  9. 12. 13.  0.],"[14, 3, 6, 1, 11, 2, 5, 4, 9, 12, 0, 13, 8, 7, 10]"
465,4.217541614180442,11.8431443187512,11.909537315368652,[10.  9.  6.  3.  8.  1.  5.  2. 12.  4.  7. 11. 14. 13.  0.],"[9, 14, 5, 0, 12, 1, 6, 2, 11, 8, 3, 7, 4, 10, 13]"
466,4.291418935765297,9.897032412255315,10.506102561950684,[ 3.  7. 11. 14.  1. 10.  8. 12. 13.  6.  9.  5.  4.  2.  0.],"[13, 12, 9, 2, 5, 14, 6, 1, 8, 11, 10, 0, 4, 3, 7]"
467,4.592972307507591,10.509556945984382,11.537606239318848,[10. 11.  6.  9. 14.  3.  7.  4.  2.  5.  1. 12.  8. 13.  0.],"[8, 5, 14, 0, 2, 3, 4, 12, 13, 1, 7, 11, 9, 6, 10]"
468,4.5080590985065,10.66639716540831,10.820006370544434,[10. 11.  6.  5. 13. 12.  7.  8.  3.  1.  2.  9. 14.  4.  0.],"[11, 12, 10, 2, 13, 1, 0, 9, 4, 14, 5, 6, 7, 8, 3]"
469,4.2616191091678814,9.740327772108722,11.920093536376953,[ 2.  9. 11. 13.  3.  5.  4. 14.  1. 10. 12.  8.  7.  6.  0.],"[2, 13, 11, 9, 14, 7, 3, 5, 6, 0, 4, 12, 1, 10, 8]"
470,4.013034948682018,9.011612601020325,11.024200439453125,[ 2.  8.  7.  4. 13.  9. 11.  1. 12.  5. 10.  3. 14.  6.  0.],"[4, 5, 12, 8, 7, 13, 11, 1, 9, 2, 0, 3, 10, 14, 6]"
471,4.333049583007601,8.604816048360036,10.836228370666504,[10.  6.  7.  3.  4. 11.  9. 14.  2.  1. 12.  8. 13.  5.  0.],"[1, 8, 13, 0, 10, 12, 6, 5, 3, 7, 4, 2, 14, 9, 11]"
472,4.572834530569898,9.262954134575315,10.333776473999023,[13. 11.  7. 14.  5.  8. 12. 10.  6.  2.  9.  4.  3.  1.  0.],"[13, 0, 1, 5, 3, 10, 7, 14, 8, 11, 12, 6, 9, 4, 2]"
473,4.729662615715877,9.513802956009666,9.823779106140137,[12.  8.  3.  2. 14.  9. 13.  5. 10.  6.  4. 11.  7.  1.  0.],"[3, 7, 11, 4, 2, 1, 0, 6, 12, 8, 13, 14, 10, 5, 9]"
474,4.732982592554271,10.39263464304622,10.800475120544434,[14.  2.  4.  6.  7.  8.  3. 11.  5. 13.  1.  9. 12. 10.  0.],"[3, 12, 5, 8, 11, 13, 0, 10, 7, 6, 14, 9, 2, 1, 4]"
475,4.647384836102456,12.348255342422943,11.622801780700684,[14. 13.  2. 11.  3.  5.  1.  4.  7.  6. 10.  8.  9. 12.  0.],"[6, 11, 5, 4, 8, 7, 1, 2, 3, 10, 14, 12, 9, 13, 0]"
476,4.577474319180074,10.357874227679423,10.571861267089844,[ 8.  7.  6. 14. 12. 11. 13.  3.  4.  5.  2.  9. 10.  1.  0.],"[2, 5, 11, 13, 12, 7, 4, 3, 0, 9, 6, 14, 8, 1, 10]"
477,4.549883784905045,10.794306666956324,9.953556060791016,[ 1.  9.  8. 11.  2. 13. 14.  6.  4. 10. 12.  7.  3.  5.  0.],"[3, 4, 0, 12, 7, 10, 6, 14, 1, 5, 9, 13, 2, 11, 8]"
478,4.668051844346776,10.028015584541643,11.274833679199219,[10.  6. 13.  7. 12. 11.  5.  3.  8. 14.  2.  9.  4.  1.  0.],"[8, 11, 5, 3, 12, 6, 14, 10, 13, 7, 9, 1, 2, 4, 0]"
479,4.151488130197651,10.376359736539756,11.842852592468262,[12.  3.  2. 11. 13.  8.  5.  4.  1.  6. 10.  9.  7. 14.  0.],"[12, 3, 0, 7, 2, 14, 1, 4, 9, 5, 10, 11, 6, 13, 8]"
480,5.039919778171088,11.548439481534597,12.120163917541504,[10.  7.  1. 11.  3. 14.  9.  6. 12.  4.  5.  2. 13.  8.  0.],"[6, 9, 5, 13, 7, 14, 12, 3, 2, 0, 11, 8, 4, 10, 1]"
481,5.004079993166723,10.168200134116514,10.054545402526855,[ 8. 14. 11.  9.  3.  2.  4.  7. 13. 10. 12.  5.  1.  6.  0.],"[14, 6, 1, 2, 12, 0, 8, 4, 5, 3, 7, 11, 13, 10, 9]"
482,4.353935659942551,11.63147128183645,11.544584274291992,[ 7.  8. 13.  6.  2. 12.  5.  9.  4.  3. 14. 10.  1. 11.  0.],"[4, 1, 5, 2, 12, 6, 3, 13, 8, 0, 9, 7, 14, 11, 10]"
483,4.729783044575925,11.40481467582517,12.212228775024414,[12. 13.  7.  8.  5. 11. 10.  4.  6. 14.  1.  9.  2.  3.  0.],"[9, 4, 1, 0, 3, 14, 2, 7, 13, 8, 12, 11, 6, 5, 10]"
484,5.239025849233741,11.593150940809553,12.59415054321289,[ 7. 11.  4.  6.  8. 10. 12.  1. 13.  3.  5.  9.  2. 14.  0.],"[6, 10, 12, 3, 8, 4, 1, 11, 0, 5, 7, 13, 14, 2, 9]"
485,4.1141461779219535,9.901320922575456,10.62856674194336,[ 1. 11.  5.  4.  8. 14.  6.  9.  7. 13.  2.  3. 12. 10.  0.],"[5, 12, 4, 2, 1, 0, 11, 8, 3, 10, 13, 9, 6, 14, 7]"
486,3.7481433297486366,10.321028134808833,10.304123878479004,[ 7.  2. 13. 12.  5. 10.  6.  3.  8.  1. 14.  9.  4. 11.  0.],"[1, 0, 9, 10, 14, 8, 11, 4, 12, 5, 3, 6, 7, 2, 13]"
487,4.256130926473988,11.457576963377686,11.567376136779785,[ 1. 13. 10.  5.  2.  7. 14.  6.  9.  3. 12. 11.  4.  8.  0.],"[12, 7, 8, 0, 3, 4, 10, 14, 11, 6, 1, 9, 2, 5, 13]"
488,4.719296192196633,9.792438895811406,9.826712608337402,[13. 14. 12.  1. 10.  3.  6.  8.  4. 11.  2.  9.  5.  7.  0.],"[7, 13, 0, 14, 9, 2, 1, 5, 12, 3, 8, 6, 11, 4, 10]"
489,4.703766019297117,10.133098671498688,11.730825424194336,[ 6. 11.  3. 14.  5.  7. 13.  2.  9.  4.  8. 12. 10.  1.  0.],"[3, 6, 11, 9, 0, 8, 4, 12, 2, 1, 10, 14, 13, 5, 7]"
490,4.5188459310626925,10.72896226526178,10.494379043579102,[14.  3. 11.  1.  2.  8. 12.  7. 13. 10.  6.  4.  9.  5.  0.],"[7, 12, 10, 13, 8, 5, 4, 2, 11, 6, 1, 3, 9, 14, 0]"
491,4.432763494783381,11.913503451329547,13.28384017944336,[12. 13. 10.  9.  2.  7. 14.  4.  3.  1.  5.  8. 11.  6.  0.],"[12, 6, 10, 0, 13, 14, 2, 3, 9, 8, 7, 5, 11, 4, 1]"
492,4.452828155135607,9.870161645587741,10.378997802734375,[ 7.  3. 11.  1.  6.  5.  2.  9. 14. 10.  4. 12.  8. 13.  0.],"[7, 9, 11, 3, 8, 0, 13, 14, 10, 2, 6, 1, 4, 5, 12]"
493,4.681460873535756,10.95143049153872,12.406003952026367,[ 0.  8.  5. 13. 11. 14.  9.  4.  1.  2. 12.  6.  3.  7. 10.],"[7, 6, 9, 2, 12, 3, 10, 1, 14, 4, 8, 0, 11, 5, 13]"
494,4.945083198635566,11.583119638293384,10.938461303710938,[ 8.  2. 14. 11.  6. 12.  3.  7.  5. 13.  1. 10.  4.  9.  0.],"[8, 9, 0, 10, 13, 7, 1, 5, 4, 3, 12, 14, 6, 2, 11]"
495,4.745782331978078,10.272863763974915,12.126006126403809,[10. 11.  7. 12.  8.  4. 14.  2.  9.  5.  6. 13.  3.  1.  0.],"[8, 12, 13, 3, 10, 4, 9, 5, 1, 11, 0, 6, 14, 7, 2]"
496,5.484269100733039,10.723932833296953,10.301870346069336,[11.  8.  4.  6.  5.  2.  1.  7.  9. 12. 14. 10.  3. 13.  0.],"[12, 9, 10, 3, 1, 5, 2, 6, 13, 0, 8, 4, 11, 7, 14]"
497,4.132085525988615,10.695698547975104,11.328737258911133,[12.  9.  1.  8. 13. 14.  4.  7.  5. 10.  6. 11.  2.  3.  0.],"[14, 4, 12, 0, 3, 2, 8, 1, 10, 9, 7, 6, 11, 13, 5]"
498,4.571925292080624,10.241926621196143,10.53719425201416,[ 0.  9. 10. 14.  2. 12.  7.  6.  3.  4.  5.  8. 13. 11.  1.],"[11, 1, 13, 3, 8, 5, 0, 4, 6, 7, 12, 9, 2, 14, 10]"
499,4.287636256544498,8.046325518912504,10.05637264251709,[ 5.  1. 12. 11. 14.  3. 13.  6.  7.  9. 10.  8.  4.  2.  0.],"[1, 0, 12, 2, 11, 5, 4, 14, 13, 9, 10, 8, 3, 6, 7]"
500,4.862263404834454,11.728744632500273,10.741220474243164,[10.  9.  8.  1.  2. 14. 13.  5.  7.  6.  4.  3. 12. 11.  0.],"[6, 7, 4, 0, 5, 13, 11, 14, 3, 12, 8, 9, 10, 2, 1]"
501,4.567075714858377,11.623963119424419,11.428582191467285,[12.  9.  2.  6. 13.  3.  4.  1.  5. 11. 14. 10.  7.  8.  0.],"[0, 6, 2, 1, 9, 4, 3, 14, 11, 13, 12, 8, 5, 7, 10]"
502,4.661039899351379,10.693173103414683,11.91955280303955,[ 5.  7. 12.  8. 10.  9.  3. 13. 11.  1.  4.  2. 14.  6.  0.],"[4, 0, 14, 13, 2, 1, 6, 12, 3, 11, 9, 5, 10, 7, 8]"
503,4.223337401596449,9.212489814221014,10.175638198852539,[ 8. 13. 14.  2.  6.  3.  7.  4.  9. 12.  1. 11.  5. 10.  0.],"[10, 0, 5, 1, 3, 11, 2, 7, 6, 12, 4, 8, 9, 13, 14]"
504,4.356052589732452,10.651858725928713,11.261189460754395,[ 7. 12.  8.  6. 14.  3. 10. 11.  9.  5.  2. 13.  1.  4.  0.],"[11, 9, 7, 10, 5, 3, 2, 14, 1, 4, 12, 0, 13, 8, 6]"
505,4.454407984420438,9.613440258601171,10.221380233764648,[14.  6.  1. 11. 12.  5.  2.  9.  7.  3.  8. 13. 10.  4.  0.],"[2, 9, 7, 3, 14, 11, 0, 12, 5, 1, 13, 6, 8, 10, 4]"
506,5.268327951035857,10.76834838488339,9.958139419555664,[11.  6. 12.  9.  8. 13.  5. 14.  7.  3.  4.  1.  2. 10.  0.],"[0, 10, 9, 12, 8, 11, 2, 4, 1, 3, 14, 7, 6, 5, 13]"
507,5.327288197169259,9.972764672985459,12.510966300964355,[12.  4.  7. 13.  1.  8.  2.  3. 11.  6.  5.  9. 10. 14.  0.],"[14, 0, 12, 4, 7, 5, 11, 9, 6, 13, 2, 3, 10, 8, 1]"
508,4.8149701375725735,11.719769638183964,11.020082473754883,[ 9. 11.  8.  5.  6.  3. 10.  7. 14.  1.  2. 12.  4. 13.  0.],"[11, 12, 9, 14, 10, 3, 6, 5, 8, 13, 0, 1, 7, 4, 2]"
509,4.223428222932311,10.686565782756634,10.255476951599121,[ 8.  1.  9. 11.  5. 13. 10.  4.  6.  3. 14.  2.  7. 12.  0.],"[5, 8, 14, 11, 9, 10, 1, 13, 4, 0, 3, 12, 2, 6, 7]"
510,4.229653313033279,10.782229171775715,11.483298301696777,[ 1.  9. 12.  6.  2. 11. 13. 14.  4.  3. 10.  8.  7.  5.  0.],"[1, 12, 0, 14, 5, 7, 11, 2, 9, 6, 8, 10, 3, 13, 4]"
511,3.9997152314998514,10.825277498123189,10.423369407653809,[12. 10.  1.  4. 14.  8.  3.  7. 11.  5.  6. 13.  9.  2.  0.],"[1, 10, 9, 12, 0, 2, 14, 8, 4, 13, 3, 6, 7, 5, 11]"
512,4.079023853622634,10.063299637639668,10.31144905090332,[ 6. 12.  3.  2.  8. 11.  9.  4. 13. 14.  7.  5.  1. 10.  0.],"[6, 12, 0, 9, 3, 13, 1, 10, 4, 2, 11, 14, 5, 7, 8]"
513,3.8975599292230076,10.318108750999317,9.99898624420166,[14. 13.  6.  1.  9.  5. 12.  4. 10.  8.  2. 11.  7.  3.  0.],"[1, 10, 14, 9, 13, 5, 6, 12, 0, 11, 4, 3, 2, 8, 7]"
514,4.692780944305763,11.198238182820324,9.993894577026367,[ 6. 10. 13.  4.  1.  5. 12.  8. 14.  3.  2.  9. 11.  7.  0.],"[14, 8, 1, 2, 12, 4, 3, 5, 10, 0, 13, 6, 11, 7, 9]"
515,5.041913161031725,11.417624048108147,10.329971313476562,[14. 11.  6.  1.  3. 13.  7. 10.  9.  4.  5.  2.  8. 12.  0.],"[5, 0, 4, 12, 7, 9, 2, 14, 3, 1, 6, 8, 13, 10, 11]"
516,4.36761989135918,9.959970605920432,11.597660064697266,[ 6.  2.  5.  1.  7.  4. 10. 12.  8. 13. 11.  3. 14.  9.  0.],"[0, 1, 2, 5, 7, 6, 14, 8, 12, 9, 11, 13, 4, 10, 3]"
517,5.182504224110793,9.821677814961593,12.403335571289062,[ 6. 13. 10. 14.  2. 11.  5.  9.  3.  1.  4.  7.  8. 12.  0.],"[14, 2, 11, 9, 0, 10, 13, 8, 7, 4, 6, 5, 12, 3, 1]"
518,4.5663348933841,10.561054887738864,11.667219161987305,[ 2. 13.  3.  6.  5. 10. 11.  8.  9. 12.  7. 14.  1.  4.  0.],"[12, 1, 8, 10, 11, 13, 9, 7, 6, 5, 2, 0, 14, 4, 3]"
519,4.202612744507151,10.50645689472344,10.438970565795898,[ 9.  5.  7. 11.  2.  8.  1.  3. 13.  4.  6. 10. 14. 12.  0.],"[8, 10, 6, 4, 1, 2, 3, 13, 11, 7, 5, 12, 0, 14, 9]"
520,4.617411786751685,13.355227808060857,11.757162094116211,[ 6. 12.  8.  2. 11.  3. 10.  4.  7.  5. 14. 13.  1.  9.  0.],"[12, 2, 13, 6, 5, 7, 11, 8, 1, 4, 0, 9, 10, 3, 14]"
521,4.315101134296508,10.8697938149228,10.344958305358887,[ 3. 12.  2. 14.  7. 11.  1.  5.  6.  4. 10.  8. 13.  9.  0.],"[12, 8, 1, 2, 11, 3, 0, 10, 7, 5, 14, 6, 13, 4, 9]"
522,4.433276965266095,12.178623437851671,12.018363952636719,[12.  6.  4. 14.  3. 10. 11.  9.  5.  7.  8.  1.  2. 13.  0.],"[14, 9, 0, 8, 6, 4, 10, 7, 12, 11, 3, 13, 1, 2, 5]"
523,4.593721035350905,11.99918885515765,12.13574504852295,[ 3. 13.  2.  6.  9.  1. 10.  8. 14.  5.  4. 12. 11.  7.  0.],"[14, 13, 0, 7, 4, 5, 8, 1, 3, 9, 12, 11, 10, 2, 6]"
524,5.035269151233179,11.193325702037043,10.986224174499512,[ 0.  9. 12.  2.  4.  7. 14.  6.  8.  1. 11.  3.  5. 13. 10.],"[3, 12, 9, 14, 5, 10, 1, 13, 8, 11, 6, 0, 4, 7, 2]"
525,4.939088306576079,9.791900926588172,9.946351051330566,[ 0. 14.  2. 13.  7. 12.  8.  6. 11.  4.  9.  1.  3.  5. 10.],"[8, 12, 6, 7, 1, 10, 3, 4, 11, 9, 0, 13, 5, 14, 2]"
526,4.12742080052352,11.135938057174423,11.576172828674316,[11.  7.  8.  1.  4.  9.  3. 13.  6. 12.  2.  5. 10. 14.  0.],"[14, 7, 11, 0, 9, 13, 4, 3, 12, 10, 1, 8, 2, 5, 6]"
527,5.387453901446664,11.669235311774962,12.174478530883789,[ 5. 11. 13. 14. 12.  1.  6.  9. 10.  2.  3.  7.  8.  4.  0.],"[2, 12, 14, 10, 3, 6, 13, 11, 1, 7, 9, 5, 8, 4, 0]"
528,4.691166076044409,12.214889321147314,10.779786109924316,[13.  2.  1.  4.  3.  9.  7. 10.  6.  8. 14.  5. 12. 11.  0.],"[9, 4, 5, 8, 6, 1, 7, 11, 10, 3, 12, 2, 14, 13, 0]"
529,4.50494199888262,10.488691974080902,11.549249649047852,[ 0.  9. 12.  5. 10.  7.  1.  2.  3. 14.  6. 13. 11.  4.  8.],"[4, 5, 12, 9, 8, 0, 3, 11, 13, 10, 1, 2, 6, 14, 7]"
530,4.606887123664381,9.690266088027961,10.615777015686035,[ 1.  3.  9.  4. 12.  6. 14.  5. 10.  2.  7.  8. 13. 11.  0.],"[0, 1, 13, 11, 8, 10, 7, 5, 9, 2, 4, 3, 12, 14, 6]"
531,4.326427454064737,9.325798178678099,10.995023727416992,[ 4.  7. 10.  8.  3. 14.  1. 13. 12.  6. 11.  9.  5.  2.  0.],"[8, 3, 4, 2, 0, 14, 1, 13, 10, 5, 9, 7, 11, 6, 12]"
532,4.439948068571512,9.397245644410757,10.040575981140137,[ 3. 14.  2. 11. 10.  7.  5.  1.  9. 12.  6. 13.  4.  8.  0.],"[1, 6, 8, 0, 12, 5, 4, 13, 9, 14, 11, 3, 2, 10, 7]"
533,4.5969891353103245,12.222041618233396,12.970844268798828,[11. 14.  5.  2.  6.  7.  3.  1. 10. 13.  4.  9. 12.  8.  0.],"[10, 7, 4, 3, 1, 8, 13, 6, 9, 2, 14, 0, 12, 11, 5]"
534,4.651749546103315,9.197376166622867,11.036760330200195,[ 2.  5. 14.  4.  3. 10.  7.  6. 11.  1.  9. 13.  8. 12.  0.],"[9, 0, 13, 1, 11, 8, 12, 2, 3, 4, 14, 6, 5, 10, 7]"
535,3.625450697360503,10.336665527417637,9.98492431640625,[ 5.  3.  2.  4. 10.  6. 13.  9. 12.  7. 11.  8.  1. 14.  0.],"[0, 4, 3, 5, 10, 7, 8, 11, 2, 12, 14, 1, 13, 9, 6]"
536,4.850493217368165,11.085151881146523,11.470732688903809,[ 0. 12. 10.  1.  4.  6.  5.  9. 14.  7.  2.  3. 11. 13.  8.],"[4, 1, 11, 3, 0, 12, 8, 13, 2, 5, 7, 6, 10, 14, 9]"
537,4.5929132057653925,11.094418567888408,10.710741996765137,[ 0. 10.  2. 13.  7.  8.  5.  3. 11.  1.  9. 12.  6.  4. 14.],"[14, 11, 3, 12, 1, 4, 5, 9, 7, 6, 8, 10, 13, 0, 2]"
538,4.247156926394682,11.2807500573423,10.733556747436523,[ 2.  3. 13.  5.  6.  1.  8.  9. 10.  4. 11.  7. 12. 14.  0.],"[3, 8, 2, 14, 13, 9, 6, 10, 5, 12, 1, 0, 7, 11, 4]"
539,3.7670560937529483,9.866609853229404,10.229144096374512,[ 5. 12.  4.  2. 13.  8.  9.  6.  3. 11.  7.  1. 10. 14.  0.],"[3, 2, 12, 11, 10, 5, 6, 1, 7, 9, 0, 14, 4, 13, 8]"
540,5.054908211369074,11.295809200452144,11.949734687805176,[ 4.  2.  6.  1. 10.  5.  9.  7. 14. 12. 13. 11.  3.  8.  0.],"[12, 8, 3, 14, 13, 6, 5, 7, 9, 1, 2, 10, 11, 4, 0]"
541,4.560462582236844,10.568321678890236,11.60148811340332,[ 8.  2. 13. 12.  1.  6.  7. 14. 10.  5.  4.  9.  3. 11.  0.],"[0, 7, 1, 13, 2, 4, 6, 12, 8, 9, 3, 11, 14, 5, 10]"
542,4.302286830151982,11.2828017315307,10.400795936584473,[ 1. 13.  4. 14.  5.  7.  2.  8.  6.  9. 10. 11. 12.  3.  0.],"[7, 3, 10, 8, 2, 6, 4, 14, 11, 9, 5, 13, 1, 12, 0]"
543,4.899489395269034,9.988715359675497,9.693235397338867,[ 3.  5.  7.  2. 11. 10. 13.  9. 14.  4.  6.  1. 12.  8.  0.],"[11, 2, 7, 3, 9, 0, 5, 1, 12, 8, 13, 10, 6, 4, 14]"
544,4.001969969265242,10.554234100328607,10.331318855285645,[ 1.  5. 14.  6.  8. 12. 11. 13.  3.  9.  4. 10.  7.  2.  0.],"[10, 9, 11, 14, 8, 0, 5, 12, 6, 1, 4, 13, 7, 3, 2]"
545,4.708734516211792,9.810155802643774,10.8010892868042,[ 0. 12. 14.  7.  8.  4. 10.  2. 13.  1.  3.  9.  5.  6. 11.],"[8, 4, 11, 0, 6, 1, 7, 14, 5, 10, 2, 9, 12, 13, 3]"
546,4.39549415198967,9.02210719277667,11.364859580993652,[ 9.  5.  3. 12.  6.  1. 13.  2.  8. 10.  7. 14. 11.  4.  0.],"[11, 1, 5, 12, 6, 0, 9, 4, 3, 7, 14, 8, 10, 2, 13]"
547,4.402691428280842,11.735249873514066,11.341754913330078,[ 9.  3. 13.  4.  2. 14. 11. 10.  1.  5.  8.  6. 12.  7.  0.],"[7, 9, 0, 12, 6, 10, 5, 13, 3, 8, 1, 11, 14, 2, 4]"
548,4.878237635878756,12.054268124801796,11.487977981567383,[14.  7. 12.  2. 10.  5.  3.  9. 11.  4.  8.  1.  6. 13.  0.],"[9, 8, 4, 6, 11, 10, 2, 12, 14, 1, 3, 7, 0, 5, 13]"
549,4.829455800315269,11.723507718603553,12.072587013244629,[ 4.  1.  3. 14.  7.  6.  8.  5. 11. 10.  9.  2. 12. 13.  0.],"[1, 3, 13, 0, 5, 4, 2, 11, 12, 10, 9, 8, 6, 7, 14]"
550,4.010028424140564,9.449244629824866,9.58614444732666,[ 8.  9.  1. 14. 10. 11. 12.  7.  3.  2.  4.  6. 13.  5.  0.],"[11, 9, 13, 1, 6, 8, 14, 10, 12, 0, 5, 2, 4, 7, 3]"
551,4.386356019044005,9.168199202319745,10.643248558044434,[ 6. 13.  4.  5. 14. 11.  2.  7.  8.  9. 12.  3.  1. 10.  0.],"[11, 3, 1, 2, 14, 10, 0, 6, 5, 13, 7, 12, 4, 8, 9]"
552,4.6786769503898995,10.315712847027127,11.479961395263672,[ 5. 11. 10.  8.  9. 14.  3.  2.  7.  4. 12.  6.  1. 13.  0.],"[6, 7, 2, 10, 8, 3, 13, 0, 14, 9, 1, 11, 4, 5, 12]"
553,4.354608855648905,9.93337604315598,10.148421287536621,[11.  6. 14.  5. 10.  9.  3. 13.  7. 12.  8.  2.  1.  4.  0.],"[12, 1, 14, 4, 2, 5, 0, 3, 9, 13, 10, 6, 8, 7, 11]"
554,4.947733123886576,10.592398686188805,10.67552661895752,[ 8.  4. 12.  3.  5.  7.  2.  1. 11.  6.  9. 14. 13. 10.  0.],"[4, 8, 6, 11, 1, 0, 10, 9, 13, 14, 7, 2, 12, 5, 3]"
555,4.175441754220666,8.440149198672485,9.905904769897461,[ 4. 13.  8. 11.  5.  1.  2. 10. 12.  3.  9. 14.  6.  7.  0.],"[1, 4, 5, 13, 2, 0, 10, 6, 14, 12, 7, 8, 11, 3, 9]"
556,4.887414891225171,11.01635469543131,10.824060440063477,[ 5.  3.  1.  8.  6.  2. 10. 13.  4.  7. 11. 12.  9. 14.  0.],"[13, 2, 1, 12, 11, 8, 3, 6, 0, 5, 7, 4, 14, 10, 9]"
557,4.63128834277249,12.348797174034765,10.680447578430176,[ 7.  3. 13.  5.  2.  6. 11.  1. 10.  8.  4. 12.  9. 14.  0.],"[7, 10, 11, 3, 12, 0, 2, 8, 9, 14, 4, 5, 13, 1, 6]"
558,3.9690817508193335,11.775015158236783,11.474407196044922,[13.  6.  7. 12.  8. 14.  1.  9.  4. 10. 11.  5.  3.  2.  0.],"[8, 9, 6, 5, 14, 12, 7, 1, 0, 10, 2, 11, 13, 4, 3]"
559,4.587227417529859,9.507878831074864,8.635109901428223,[13.  4.  5.  1.  2.  7.  8.  9. 10.  6. 14. 12. 11.  3.  0.],"[10, 9, 7, 6, 8, 2, 12, 14, 1, 5, 0, 13, 4, 11, 3]"
560,4.758097847218243,11.066988338059515,10.82880687713623,[ 9. 13.  8. 12.  1.  4.  3.  6.  5. 14. 10.  2. 11.  7.  0.],"[5, 8, 3, 10, 14, 4, 1, 0, 13, 12, 9, 6, 11, 7, 2]"
561,4.643851245734513,9.195182709523824,10.264691352844238,[ 3.  2. 14.  9. 12.  7.  8.  1.  4. 10. 13. 11.  5.  6.  0.],"[5, 6, 10, 11, 1, 4, 3, 8, 13, 2, 14, 7, 12, 9, 0]"
562,3.4286453914366173,7.920324578616266,10.166969299316406,[ 5. 13. 10.  6.  1.  2.  7.  3.  9. 12. 14.  8. 11.  4.  0.],"[12, 5, 10, 6, 7, 1, 3, 2, 13, 9, 4, 14, 8, 11, 0]"
563,3.794638912842553,9.56224481041268,10.328113555908203,[ 0.  8.  3. 11. 10. 12.  4.  5.  2.  6. 13. 14.  9.  1.  7.],"[0, 8, 1, 9, 7, 6, 5, 14, 3, 2, 13, 4, 12, 11, 10]"
564,4.303458244304197,8.592491711527234,9.856122016906738,[11. 14.  1.  3.  9. 12.  6.  5.  2. 10. 13.  8.  7.  4.  0.],"[14, 11, 1, 0, 10, 13, 7, 8, 4, 3, 9, 5, 2, 6, 12]"
565,4.232068486224765,10.616868756181331,11.167798042297363,[ 1.  2.  6.  3. 11.  9. 12. 10.  5.  4.  7.  8. 14. 13.  0.],"[8, 11, 0, 7, 1, 3, 10, 2, 13, 4, 14, 6, 9, 12, 5]"
566,3.6924116497671076,11.171894052154158,11.066044807434082,[12.  2.  8. 13. 10. 14.  4.  1.  6.  5.  7.  3.  9. 11.  0.],"[6, 7, 5, 1, 4, 8, 2, 10, 3, 14, 12, 0, 13, 11, 9]"
567,4.694371338215143,8.750238861879119,9.192264556884766,[ 3.  7.  9.  2.  1.  6. 10.  4. 14.  5. 12. 11.  8. 13.  0.],"[10, 14, 1, 6, 7, 2, 4, 5, 9, 13, 11, 0, 3, 8, 12]"
568,4.1440111289459125,11.130844480033188,9.920390129089355,[ 2.  7.  3.  1. 14.  6.  4.  9.  8. 11.  5. 10. 12. 13.  0.],"[3, 5, 11, 9, 8, 10, 4, 6, 12, 7, 1, 2, 13, 14, 0]"
569,3.976248252587455,12.238138038668314,10.660122871398926,[ 0.  4.  9. 13. 10.  1.  3.  7.  2. 12.  6.  5.  8. 14. 11.],"[8, 4, 0, 11, 5, 7, 2, 13, 14, 3, 9, 10, 6, 12, 1]"
570,3.6839624226394827,10.071617064103311,10.718114852905273,[ 9.  2. 12.  5. 10.  8. 13.  1.  7. 11. 14.  4.  3.  6.  0.],"[5, 3, 9, 10, 6, 4, 11, 0, 12, 2, 1, 14, 7, 8, 13]"
571,4.305279446406357,9.115669887116265,9.83354663848877,[ 7.  5.  8.  4.  2.  9. 14. 13. 10.  1. 11. 12.  6.  3.  0.],"[6, 14, 0, 8, 4, 2, 7, 5, 9, 3, 12, 11, 1, 10, 13]"
